Region Code,annual_ntl_sum
IDN,3248081.5
MYS,1279404.2
CHL,1820037.6
BOL,1979378.8
PER,2117057.8
ARG,8274373.0
GB1,0.0
CYP,77777.98
IND,18532376.0
CH1,13267.81
IS1,277962.25
LBN,132093.27
ETH,1526453.8
SDS,929403.2
SOM,729552.56
KEN,1037832.0
MWI,217650.22
TZA,1608650.8
SYR,656202.6
SOL,256402.31
FR1,6.77
SUR,210473.2
GUY,281408.9
KOR,2412152.8
PRK,212816.81
MAR,2250318.0
SAH,160066.28
CRI,231103.23
NIC,272509.84
COG,475227.8
COD,2829171.8
BTN,80189.06
UKR,2771769.2
BLR,925524.06
NAM,1376517.5
ZAF,3686923.2
NL1,5874.79
OMN,1615129.9
UZB,1662551.9
KA1,19520.46
TJK,450685.12
LTU,422006.9
BRA,17231166.0
URY,532352.44
MNG,4181483.2
CZE,859654.8
DEU,3777316.8
EST,363419.38
LVA,367357.9
SWE,4176352.2
FI1,5689.99
VNM,2836873.5
KHM,213716.08
LUX,61743.72
ARE,1917862.5
BEL,955094.5
GEO,299326.38
MKD,144674.47
ALB,181033.55
AZE,454301.9
KOS,105383.8
TUR,6931207.5
ESP,5209637.5
LAO,361851.75
KGZ,760186.94
ARM,126594.93
DN1,14181.68
LBY,4888076.0
TUN,886574.75
ROU,1454020.5
HUN,718639.06
SVK,377359.2
POL,3469063.2
IRL,551687.06
GRC,1143322.8
ZMB,1213112.4
SLE,96526.65
GIN,408560.53
LBR,165593.27
CAF,784546.2
SDN,2759135.2
DJI,34127.58
ERI,145530.48
AUT,600085.25
IRQ,8063623.5
ITA,5361373.0
CHE,369317.38
IRN,10937158.0
LIE,2305.1
CIV,862668.75
SRB,723736.4
MLI,2328458.2
SEN,401308.62
NGA,2121626.0
BEN,202590.34
AGO,1866006.1
HRV,428230.62
SVN,131405.33
QAT,1089516.6
SAU,12164329.0
BWA,981137.6
ZWE,730331.75
PAK,2975112.8
BGR,578413.4
THA,2550535.0
SMR,2464.7
HTI,45725.25
DOM,357157.2
TCD,1967966.1
KWT,954408.6
SLV,98907.57
GTM,380322.25
TLS,23608.22
BRN,28556.52
MCO,3189.2
DZA,7607856.5
MOZ,1403764.8
SWZ,51928.1
BDI,42846.44
RWA,64201.08
MMR,1210979.8
BGD,564373.44
AND,9308.98
AFG,1391131.6
MNE,84472.63
BIH,245970.31
UGA,340019.0
CU1,372575.03
HND,325074.22
ECU,915047.4
COL,2396001.2
PRY,1165942.5
BRI,7.57
PRT,1285783.8
MDA,155426.58
TKM,1700194.5
JOR,765297.44
NPL,437975.6
LSO,54070.35
CMR,647634.25
GAB,386176.56
NER,1968753.9
BFA,519010.3
TGO,120064.97
GHA,864757.25
GNB,47510.84
US1,3766.12
MEX,9155784.0
BLZ,55856.56
PAN,217346.84
VEN,5073051.5
PNG,487990.0
EGY,5322143.5
YEM,900204.9
MRT,1879718.5
GNQ,46291.04
GMB,20935.66
VAT,0.0
CYN,32149.79
CNM,9033.36
KAS,5665.9
SPI,0.0
BRT,2827.79
AU1,2.99
FJI,27270.83
NZ1,350.78
MDG,960320.94
PHL,751095.5
LKA,190063.34
BHS,47219.34
TWN,956860.2
JPN,3377291.0
ISL,1386611.2
SYC,2011.8
MHL,378.26
TTO,149586.27
GRD,1947.82
VCT,1325.6
BRB,9538.36
LCA,5956.11
DMA,2037.28
ATG,5036.93
KNA,3206.79
JAM,79554.16
MUS,26739.1
COM,2930.25
STP,3146.65
CPV,12649.35
MLT,26957.49
SGP,47828.61
TON,1938.28
WSM,4816.57
SLB,36350.23
TUV,44.29
MDV,3130.33
NRU,687.95
FSM,1375.62
VUT,18210.07
PLW,735.89
BHR,224256.34
PGA,14.77
BJN,0.0
SER,0.52
SCR,0.0
