Region Code,annual_ntl_sum
IDN,2032249.6
MYS,1831884.4
CHL,1676217.9
BOL,1221192.2
PER,1624274.4
ARG,7052518.0
GB1,12061.11
CYP,74430.65
IND,16550179.0
CH1,13554.85
IS1,226177.95
LBN,228558.6
ETH,1315620.2
SDS,1060239.2
SOM,410891.9
KEN,676528.06
MWI,43504.74
TZA,948174.4
SYR,620760.25
SOL,158200.19
FR1,4.21
SUR,209013.14
GUY,271115.38
KOR,2592742.8
PRK,222938.6
MAR,1954214.4
SAH,93165.97
CRI,209024.1
NIC,195728.0
COG,452041.47
COD,2006048.6
BTN,53147.04
UKR,5578233.0
BLR,2107945.0
NAM,866409.6
ZAF,3056241.5
NL1,5534.56
OMN,1643513.5
UZB,1806696.8
KA1,28863.75
TJK,409210.47
LTU,1048243.5
BRA,15471725.0
URY,439535.1
MNG,3836774.8
CZE,2203483.8
DEU,8591840.0
EST,987807.7
LVA,913197.8
SWE,8299049.0
FI1,16959.81
VNM,3233012.5
KHM,328910.78
LUX,83678.46
ARE,1785155.4
BEL,1927826.1
GEO,378219.38
MKD,233006.23
ALB,206795.16
AZE,443505.56
KOS,146945.23
TUR,9308066.0
ESP,5236636.0
LAO,271879.53
KGZ,712994.4
ARM,156973.02
DN1,23852.79
LBY,3836006.5
TUN,917830.5
ROU,2096610.1
HUN,960970.3
SVK,709545.06
POL,9726002.0
IRL,634527.6
GRC,1314239.6
ZMB,510004.25
SLE,85619.59
GIN,386604.2
LBR,100648.14
CAF,1405325.9
SDN,2065820.5
DJI,25638.47
ERI,99401.45
AUT,857520.25
IRQ,7386775.5
ITA,6766010.0
CHE,501795.16
IRN,11057654.0
LIE,2885.77
CIV,639854.56
SRB,960599.25
MLI,1448546.8
SEN,319945.28
NGA,2132593.0
BEN,225403.88
AGO,1644163.0
HRV,544769.06
SVN,183374.78
QAT,998991.25
SAU,10932479.0
BWA,711035.7
ZWE,451651.44
PAK,2621819.2
BGR,821287.25
THA,2881097.5
SMR,4690.05
HTI,34611.02
DOM,298066.06
TCD,1351224.5
KWT,890006.56
SLV,88036.45
GTM,315668.25
TLS,11180.54
BRN,54375.2
MCO,2604.34
DZA,7524558.5
MOZ,617348.7
SWZ,39833.1
BDI,11038.12
RWA,22788.79
MMR,1034193.6
BGD,521458.62
AND,9712.46
AFG,1228424.4
MNE,109498.72
BIH,355826.9
UGA,358568.38
CU1,302795.34
HND,263731.06
ECU,634198.75
COL,2080890.2
PRY,890736.2
BRI,5.24
PRT,1165711.0
MDA,243211.1
TKM,1746108.4
JOR,630476.9
NPL,276374.12
LSO,45741.58
CMR,651669.75
GAB,336052.47
NER,1355946.9
BFA,370371.1
TGO,120902.88
GHA,754577.7
GNB,38537.26
US1,3485.11
MEX,8331212.0
BLZ,36698.38
PAN,203308.9
VEN,4731198.5
PNG,117203.82
EGY,4609429.5
YEM,658925.7
MRT,1133869.6
GNQ,41621.42
GMB,21495.16
VAT,0.0
CYN,29320.73
CNM,8379.65
KAS,4524.62
SPI,2643.64
BRT,1729.34
AU1,0.36
FJI,20128.27
NZ1,239.15
MDG,523611.9
PHL,542269.2
LKA,186671.36
BHS,36528.0
TWN,932854.4
JPN,4538418.0
ISL,1982019.5
SYC,1367.48
MHL,222.8
TTO,148805.47
GRD,1758.76
VCT,1243.36
BRB,9106.3
LCA,5923.63
DMA,1512.51
ATG,3922.42
KNA,2679.17
JAM,77849.35
MUS,20734.6
COM,1497.97
STP,2727.7
CPV,10093.42
MLT,30309.59
SGP,123226.42
TON,2285.24
WSM,3411.15
SLB,22748.68
TUV,19.07
MDV,2482.87
NRU,483.87
FSM,1031.98
VUT,10624.14
PLW,588.17
BHR,214485.08
PGA,14.07
BJN,0.0
SER,0.31
SCR,0.0
