Region Code,annual_ntl_sum
IDN,1231624.125
MYS,709288.0625
CHL,841530.1875
BOL,483182.875
PER,942830.625
ARG,4598676.5
GB1,-2261.43994140625
CYP,76665.84375
IND,8085620.5
CH1,11789.0
IS1,163299.09375
LBN,200546.59375
ETH,248104.3125
SDS,-27310.0390625
SOM,33826.4609375
KEN,127817.796875
MWI,88407.171875
TZA,314259.46875
SYR,564446.25
SOL,26366.0
FR1,0.8700000047683716
SUR,70374.8984375
GUY,102933.0390625
KOR,1871411.625
PRK,71476.9609375
MAR,1038577.0625
SAH,37162.26953125
CRI,151978.359375
NIC,44901.30078125
COG,208390.28125
COD,387871.625
BTN,43744.19921875
UKR,1746982.25
BLR,337296.96875
NAM,248985.921875
ZAF,2896751.25
NL1,3153.320068359375
OMN,1082648.0
UZB,1198470.125
KA1,9531.1796875
TJK,187804.546875
LTU,130842.828125
BRA,13369878.0
URY,224314.8125
MNG,1308797.25
CZE,658699.0625
DEU,2754651.25
EST,3662.360107421875
LVA,33106.80859375
SWE,0.0
FI1,0.0
VNM,447823.03125
KHM,18289.119140625
LUX,51601.30078125
ARE,1510529.5
BEL,934482.25
GEO,192112.3125
MKD,118047.28125
ALB,117104.0703125
AZE,371895.90625
KOS,61711.51953125
TUR,4203099.5
ESP,4765559.0
LAO,99020.6484375
KGZ,230119.203125
ARM,50147.640625
DN1,0.0
LBY,2103388.5
TUN,503169.1875
ROU,921202.75
HUN,514913.4375
SVK,276768.5625
POL,1498747.25
IRL,4483.47021484375
GRC,893154.1875
ZMB,543416.6875
SLE,41081.421875
GIN,154444.421875
LBR,74367.296875
CAF,41400.55859375
SDN,703916.8125
DJI,6066.35986328125
ERI,36462.359375
AUT,403976.6875
IRQ,5746677.0
ITA,5622489.0
CHE,306004.375
IRN,7014782.0
LIE,1907.9000244140625
CIV,255826.90625
SRB,575510.75
MLI,617868.5625
SEN,94599.2109375
NGA,1017204.625
BEN,36498.2890625
AGO,672215.625
HRV,400941.03125
SVN,119766.1328125
QAT,628704.5
SAU,7908139.5
BWA,238841.765625
ZWE,218197.65625
PAK,1572043.625
BGR,381922.90625
THA,385172.1875
SMR,3678.9599609375
HTI,16833.130859375
DOM,167474.484375
TCD,339306.09375
KWT,865421.375
SLV,38059.4609375
GTM,181620.484375
TLS,4090.610107421875
BRN,1573.4300537109375
MCO,3215.300048828125
DZA,4602440.0
MOZ,618096.5
SWZ,55783.4609375
BDI,28233.130859375
RWA,11832.0400390625
MMR,325194.40625
BGD,121017.671875
AND,7887.919921875
AFG,568206.75
MNE,57492.80859375
BIH,179682.546875
UGA,46807.640625
CU1,199251.015625
HND,176869.59375
ECU,743643.0625
COL,1555698.75
PRY,486658.8125
BRI,2.1600000858306885
PRT,1374045.625
MDA,76483.4765625
TKM,1390861.0
JOR,375762.3125
NPL,159760.078125
LSO,27666.1796875
CMR,91820.046875
GAB,170973.140625
NER,508469.625
BFA,82102.78125
TGO,27663.119140625
GHA,229247.046875
GNB,4040.18994140625
US1,1130.7099609375
MEX,4352487.0
BLZ,28595.490234375
PAN,90814.6796875
VEN,5373586.5
PNG,-13114.2197265625
EGY,4005232.75
YEM,475832.40625
MRT,615597.75
GNQ,26913.0703125
GMB,5032.72021484375
VAT,
CYN,28932.150390625
CNM,8901.0400390625
KAS,2229.14990234375
SPI,348.67999267578125
BRT,853.02001953125
AU1,-0.8299999833106995
FJI,9177.66015625
NZ1,36.02000045776367
MDG,295178.5625
PHL,248716.078125
LKA,69725.7578125
BHS,32103.869140625
TWN,787081.75
JPN,2848373.5
ISL,0.0
SYC,1355.27001953125
MHL,159.24000549316406
TTO,140885.078125
GRD,1998.5899658203125
VCT,1055.449951171875
BRB,8469.1796875
LCA,5720.2001953125
DMA,1247.72998046875
ATG,4705.56982421875
KNA,2432.5400390625
JAM,57672.30078125
MUS,18549.759765625
COM,544.260009765625
STP,1674.050048828125
CPV,4724.06005859375
MLT,27770.759765625
SGP,11995.8095703125
TON,541.8699951171875
WSM,920.5800170898438
SLB,-1352.4100341796875
TUV,1.409999966621399
MDV,918.6599731445312
NRU,362.9200134277344
FSM,261.3599853515625
VUT,12975.1103515625
PLW,95.95999908447266
BHR,172701.453125
PGA,-2.700000047683716
BJN,
SER,0.09000000357627869
SCR,0.0
