Region Code,annual_ntl_sum
IDN,4126195.0
MYS,1817076.75
CHL,1401139.25
BOL,829116.0
PER,1218372.125
ARG,6222269.0
GB1,9926.48046875
CYP,89915.296875
IND,9952068.0
CH1,9816.91015625
IS1,199692.921875
LBN,273064.09375
ETH,1217502.0
SDS,465378.96875
SOM,584837.5625
KEN,759943.8125
MWI,130398.859375
TZA,1046548.3125
SYR,562317.3125
SOL,226798.765625
FR1,4.690000057220459
SUR,161167.03125
GUY,231938.5625
KOR,2045396.625
PRK,197714.625
MAR,1596677.0
SAH,86562.703125
CRI,204450.546875
NIC,203714.84375
COG,499879.46875
COD,2475031.25
BTN,55825.671875
UKR,0.0
BLR,0.0
NAM,371641.90625
ZAF,2569866.0
NL1,4895.91015625
OMN,1504779.25
UZB,1225815.625
KA1,0.0
TJK,328337.25
LTU,0.0
BRA,15246844.0
URY,326371.84375
MNG,458939.1875
CZE,0.0
DEU,0.0
EST,0.0
LVA,0.0
SWE,0.0
FI1,0.0
VNM,1437032.0
KHM,106209.5078125
LUX,0.0
ARE,1549253.75
BEL,0.0
GEO,230015.234375
MKD,121293.4375
ALB,129105.8515625
AZE,440906.96875
KOS,76548.21875
TUR,6216186.0
ESP,4861041.5
LAO,202828.234375
KGZ,496754.53125
ARM,75532.328125
DN1,0.0
LBY,2948189.0
TUN,713485.4375
ROU,187709.90625
HUN,0.0
SVK,0.0
POL,0.0
IRL,0.0
GRC,1016840.75
ZMB,870080.375
SLE,132156.875
GIN,454309.40625
LBR,177415.40625
CAF,544462.375
SDN,1915981.5
DJI,36350.08984375
ERI,127613.1171875
AUT,0.0
IRQ,7674783.5
ITA,3250724.25
CHE,0.0
IRN,10838362.0
LIE,0.0
CIV,742119.0625
SRB,386529.5625
MLI,1706852.625
SEN,283171.75
NGA,2034653.875
BEN,155942.4375
AGO,1062345.25
HRV,90030.8828125
SVN,0.0
QAT,913146.9375
SAU,11616116.0
BWA,293526.71875
ZWE,346749.625
PAK,2026414.125
BGR,455639.3125
THA,673971.625
SMR,3113.090087890625
HTI,33307.55078125
DOM,254835.046875
TCD,1301610.75
KWT,905021.4375
SLV,77701.421875
GTM,308242.40625
TLS,20416.66015625
BRN,48213.69921875
MCO,2759.6298828125
DZA,6555814.5
MOZ,778533.8125
SWZ,41419.53125
BDI,28643.80078125
RWA,40948.80078125
MMR,693952.1875
BGD,367120.3125
AND,8411.0
AFG,978479.375
MNE,71452.0625
BIH,136431.65625
UGA,246006.234375
CU1,286202.28125
HND,262677.40625
ECU,1008203.0625
COL,2123588.0
PRY,643699.75
BRI,3.009999990463257
PRT,1412768.5
MDA,0.0
TKM,1525534.75
JOR,645312.0625
NPL,134874.921875
LSO,22932.609375
CMR,428486.09375
GAB,357558.09375
NER,1383715.625
BFA,393997.0
TGO,86916.328125
GHA,564448.25
GNB,40330.48828125
US1,2869.239990234375
MEX,6250748.0
BLZ,36398.6484375
PAN,190330.421875
VEN,4517300.5
PNG,445843.875
EGY,4408661.5
YEM,751743.5
MRT,1177572.625
GNQ,46727.51953125
GMB,15760.759765625
VAT,
CYN,31666.19921875
CNM,9681.1396484375
KAS,3490.56005859375
SPI,2177.639892578125
BRT,1727.3399658203125
AU1,1.5199999809265137
FJI,20808.349609375
NZ1,145.89999389648438
MDG,447442.59375
PHL,362543.1875
LKA,228814.375
BHS,33375.1015625
TWN,851104.25
JPN,3315033.0
ISL,0.0
SYC,1730.6700439453125
MHL,266.3399963378906
TTO,145206.21875
GRD,1991.8399658203125
VCT,1286.8900146484375
BRB,9287.1904296875
LCA,5856.330078125
DMA,1322.68994140625
ATG,5445.5
KNA,3379.9599609375
JAM,75428.34375
MUS,20759.48046875
COM,1827.3299560546875
STP,2733.419921875
CPV,9155.919921875
MLT,26653.26953125
SGP,119162.59375
TON,1025.8499755859375
WSM,2496.239990234375
SLB,15745.1103515625
TUV,23.780000686645508
MDV,1803.2900390625
NRU,461.7300109863281
FSM,1250.81005859375
VUT,18969.98046875
PLW,810.0900268554688
BHR,204534.484375
PGA,11.029999732971191
BJN,
SER,0.25999999046325684
SCR,0.0
