1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.0,0.022172318125111393,0.009524790613562765,0.022172318125111393,0.01577630251600521,0.0,0.0,0.01577630251600521,0.00186235368437755,0.0,0.02369204777915096,0.00186235368437755,0.02369204777915096,0.010646466708904727,0.025235461325689965,0.01577630251600521,0.03789742884039146,0.0067041462642405,0.009524790613562765,0.009524790613562765,0.008999897955176004,0.009524790613562765,0.009524790613562765,0.011127360730872192,0.008999897955176004,0.020675475742757955,0.01577630251600521,0.04055413171689144
0.0,0.0,0.022172318125111393,0.009524790613562765,0.022172318125111393,0.01577630251600521,0.0,0.0,0.01577630251600521,0.00186235368437755,0.0,0.02369204777915096,0.00186235368437755,0.02369204777915096,0.010646466708904727,0.025235461325689965,0.01577630251600521,0.03789742884039146,0.0067041462642405,0.009524790613562765,0.009524790613562765,0.008999897955176004,0.009524790613562765,0.009524790613562765,0.011127360730872192,0.008999897955176004,0.020675475742757955,0.01577630251600521,0.04055413171689144
0.009808992035872856,0.009808992035872856,0.0,0.05152677398375356,0.018688438097697647,0.002051406098617729,0.009808992035872856,0.009808992035872856,0.002051406098617729,0.014113329200944873,0.009808992035872856,0.035094985073199594,0.014113329200944873,0.035094985073199594,0.007157884510921555,0.01070224176910036,0.002051406098617729,0.005249287353851417,0.007681676095876803,0.005724031057574379,0.005724031057574379,0.010488245301525017,0.05152677398375356,0.005724031057574379,0.001909247699967801,0.035094985073199594,0.003773406846237529,0.002051406098617729,0.00235622792051975
0.02064661264188428,0.02064661264188428,0.028313700258550525,0.0,0.002877082746537009,0.003164108050153343,0.02064661264188428,0.02064661264188428,0.003164108050153343,0.023568781792683402,0.02064661264188428,0.0006735342298998647,0.023568781792683402,0.0006735342298998647,0.04022463685324817,0.035168359409858234,0.003164108050153343,0.11813578856307867,0.007162651284225909,0.03825799684475438,0.03825799684475438,0.07377865212527084,0.0,0.03825799684475438,0.0027073064622622905,0.0006735342298998647,0.00696254611923719,0.003164108050153343,0.001371940884757841
0.006668736881369059,0.006668736881369059,0.01660717196462786,5.736345509444558e-05,0.0,0.004634861531144847,0.006668736881369059,0.006668736881369059,0.004634861531144847,0.01627250370736178,0.006668736881369059,1.4186878750762277e-05,0.01627250370736178,1.4186878750762277e-05,0.02127944215363117,0.019017890786627155,0.004634861531144847,0.11627749448390393,0.011933834481670673,0.06322133486292858,0.06322133486292858,0.0522811618068039,5.736345509444558e-05,0.06322133486292858,0.004099436616225327,0.030831343011921385,0.02045797042909864,0.004634861531144847,0.0007100547074829068
0.008622322515717155,0.008622322515717155,0.021733519997963274,0.022403429458276516,0.02255059422187692,0.0,0.008622322515717155,0.008622322515717155,0.0,0.028273584948609865,0.008622322515717155,0.022837471108599537,0.028273584948609865,0.022837471108599537,0.02166278205583421,0.018297225406914266,0.0,0.0010730642176254449,0.023374590721767605,0.0017674857791098557,0.0017674857791098557,0.0024197513938339493,0.022403429458276516,0.0017674857791098557,0.00014553485533935588,0.022059517501732274,0.02399077846925251,0.0,0.0028930855782877095
0.0,0.0,0.022172318125111393,0.009524790613562765,0.022172318125111393,0.01577630251600521,0.0,0.0,0.01577630251600521,0.00186235368437755,0.0,0.02369204777915096,0.00186235368437755,0.02369204777915096,0.010646466708904727,0.025235461325689965,0.01577630251600521,0.03789742884039146,0.0067041462642405,0.009524790613562765,0.009524790613562765,0.008999897955176004,0.009524790613562765,0.009524790613562765,0.011127360730872192,0.008999897955176004,0.020675475742757955,0.01577630251600521,0.04055413171689144
0.0,0.0,0.022172318125111393,0.009524790613562765,0.022172318125111393,0.01577630251600521,0.0,0.0,0.01577630251600521,0.00186235368437755,0.0,0.02369204777915096,0.00186235368437755,0.02369204777915096,0.010646466708904727,0.025235461325689965,0.01577630251600521,0.03789742884039146,0.0067041462642405,0.009524790613562765,0.009524790613562765,0.008999897955176004,0.009524790613562765,0.009524790613562765,0.011127360730872192,0.008999897955176004,0.020675475742757955,0.01577630251600521,0.04055413171689144
0.008622322515717155,0.008622322515717155,0.021733519997963274,0.022403429458276516,0.02255059422187692,0.0,0.008622322515717155,0.008622322515717155,0.0,0.028273584948609865,0.008622322515717155,0.022837471108599537,0.028273584948609865,0.022837471108599537,0.02166278205583421,0.018297225406914266,0.0,0.0010730642176254449,0.023374590721767605,0.0017674857791098557,0.0017674857791098557,0.0024197513938339493,0.022403429458276516,0.0017674857791098557,0.00014553485533935588,0.022059517501732274,0.02399077846925251,0.0,0.0028930855782877095
5.777658001876202e-05,5.777658001876202e-05,0.1362897377988708,0.14617240807049445,0.1362897377988708,0.02978999681106303,5.777658001876202e-05,5.777658001876202e-05,0.02978999681106303,0.0,5.777658001876202e-05,0.1507791299279663,0.0,0.1507791299279663,0.17520235945592605,0.16528539021935507,0.02978999681106303,0.2234908089258041,0.059471177007261754,0.14617240807049445,0.14617240807049445,0.1507791299279663,0.14617240807049445,0.14617240807049445,0.028409647939398514,0.13168301594139897,0.1218166780885643,0.02978999681106303,0.10275271840258278
