0,2,3,4,5,6,7,8,9
0.0,0.036391099195803855,0.16632052142825274,0.059291071325549095,0.047392331712332106,0.05082730291377362,0.0048651179330712994,0.05082730291377362,0.034989742093041745
0.04293862122258543,0.0,0.17249825140332484,0.0968674150160911,0.08174331427732559,0.06876414662444923,0.07749164418423213,0.05925744802296315,0.10459446588492616
0.33552755752558316,0.33552755752558316,0.0,0.15234178328436754,0.08824243280483139,0.2353694193292899,0.12455981558561584,0.3732144769061616,0.01721857208711442
0.004520928350488465,0.004520928350488465,0.007532721657820378,0.0,0.008397433238451647,0.016452295673217668,0.009671618165539901,0.006759734980912972,0.02740027904616967
0.10368759495684536,0.10368759495684536,0.04248851532290086,0.0772776293178621,0.0,0.0791973472026449,0.06782339786513675,0.11154047868768507,0.08936667899131548
0.14937140030451412,0.07774710865931947,0.40568316024621714,0.11893385404902139,0.04156325935377672,0.0,0.009252609365728644,0.1283222828947166,0.08793382154695534
0.06489135582532268,0.04339198358146999,0.2524691064792928,0.11126589102632133,0.06264436368761347,0.0006542897611812072,0.0,0.06548046618519693,0.04944787475069308
0.07228140876893052,0.034641616684864714,0.213984071252802,0.12114241522213572,0.10894951022112488,0.0622362034018725,0.08827061482660586,0.0,0.1488838143333287
0.024441556874115637,0.018390057904234182,0.05245972942695207,0.16131969488122738,0.13165887578353716,0.05508946275974475,0.0455282186359375,0.008109465889004313,0.0
