0,1,2,3,4,5,6,7,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.04248125036057809,0.2924812503605781,0.04248125036057809,0.0,0.0,0.0,0.04248125036057809,0.2924812503605781,0.0
0.0,0.0,0.04248125036057809,0.2924812503605781,0.04248125036057809,0.0,0.0,0.0,0.04248125036057809,0.2924812503605781,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.04248125036057809,0.2924812503605781,0.04248125036057809,0.0,0.0,0.0,0.04248125036057809,0.2924812503605781,0.0
