0,1,2,3,5,6,7,8,9,10,11
0.0,0.026920681692202943,0.022761853293916313,0.024829818999257736,0.006202361926054854,0.04995442602342878,8.451367760827899e-06,0.024829818999257736,0.024829818999257736,0.13864981412128377,0.013006322378272456
0.024909599937657737,0.0,0.015517106130919774,0.0006918473571875666,0.01536071433303779,0.043221468297789604,0.01944516444558628,0.020128053540817675,0.020128053540817675,0.015517106130919774,0.016748115346457444
0.025226132529382515,0.030538315454040066,0.0,0.02795320131814717,0.12708878834171872,0.09112130332590562,0.02613897848356224,0.001124974349851324,0.001124974349851324,0.01868567294947282,0.0022307311386561522
0.02464963204278047,1.512422148836675e-05,0.018536132184916183,0.0,0.029134322238217387,0.03797387943066967,0.02064661264188428,0.030672657729185343,0.030672657729185343,0.015019849272930357,0.015695814105333876
0.023296262121640467,0.011931042075965565,0.020426281887350777,0.011822384749591592,0.0,0.0015497721362164023,0.020555335451007854,0.016446510279101025,0.016446510279101025,0.021451949350490437,0.01752694268442592
0.02242349559263698,0.00816808376314904,0.01189400300191364,0.007776473610607033,0.004799562225783555,0.0,0.019023822073387476,0.007776473610607033,0.007776473610607033,0.017501469015496787,0.0010106211622698674
0.0008900840970890306,0.010073367164448965,0.008999897955176004,0.009524790613562765,0.007889757121338204,0.009524790613562765,0.0,0.009524790613562765,0.009524790613562765,0.04914879629073838,0.01577630251600521
0.02464963204278047,0.035430894583328876,0.00025068123623551986,0.030672657729185343,0.11813578856307867,0.08262983827248974,0.02064661264188428,0.0,0.0,0.019954783116359308,0.003164108050153343
0.02464963204278047,0.035430894583328876,0.00025068123623551986,0.030672657729185343,0.11813578856307867,0.08262983827248974,0.02064661264188428,0.0,0.0,0.019954783116359308,0.003164108050153343
0.020411847612910736,0.05639717611238915,0.056337458634883444,0.07820966194699144,0.04345466190533908,0.04706384964875145,0.021244988953255575,0.058863848982631466,0.058863848982631466,0.0,0.009288527316235796
0.007478422090508332,0.017550251620777405,0.022837471108599537,0.015944306617396396,0.003719092274065447,0.0045320956100799205,0.008622322515717155,0.022403429458276516,0.022403429458276516,0.01698213254870343,0.0
