0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.05734239580437711,0.0,0.009281584350081414,0.05148427142661434,0.05577754797868534,0.08342205677220299,0.05148427142661434,0.11749191676613212,0.05577754797868534,0.05577754797868534,0.11231168077396446,0.10914587648514562,0.11231168077396446,0.11749191676613212,0.11263141339141246,0.05148427142661434,0.05577754797868534,0.05577754797868534,0.05148427142661434,0.10914587648514562,0.10914587648514562,0.05577754797868534,0.1238669946009993,0.05577754797868534,0.009281584350081414,0.11231168077396446,0.10914587648514562,0.11749191676613212,0.05577754797868534,0.009281584350081414,0.05577754797868534,0.10914587648514562,0.05577754797868534,0.11749191676613212,0.11749191676613212,0.09507063231493652,0.05577754797868534
0.08038638828717254,0.0,0.04446830349416183,0.059291071325549095,0.036391099195803855,0.0013609598541960144,0.047392331712332106,0.036391099195803855,0.13362297155675062,0.0013609598541960144,0.0013609598541960144,0.1275765701562995,0.047392331712332106,0.1275765701562995,0.13362297155675062,0.16632052142825274,0.036391099195803855,0.0013609598541960144,0.0013609598541960144,0.036391099195803855,0.047392331712332106,0.047392331712332106,0.0013609598541960144,0.1042558199668763,0.0013609598541960144,0.059291071325549095,0.1275765701562995,0.047392331712332106,0.13362297155675062,0.0013609598541960144,0.059291071325549095,0.0013609598541960144,0.047392331712332106,0.0013609598541960144,0.13362297155675062,0.13362297155675062,0.07776065762473655,0.0013609598541960144
0.011746812568030188,0.003891424949221251,0.0,9.218264471058321e-05,0.003891424949221251,0.0026105969529513565,0.0008808336296568641,0.003891424949221251,0.012483870214772087,0.0026105969529513565,0.0026105969529513565,0.011203042218502194,0.0008808336296568641,0.011203042218502194,0.012483870214772087,0.00037972059514519013,0.003891424949221251,0.0026105969529513565,0.0026105969529513565,0.003891424949221251,0.0008808336296568641,0.0008808336296568641,0.0026105969529513565,0.006906819585726774,0.0026105969529513565,9.218264471058321e-05,0.011203042218502194,0.0008808336296568641,0.012483870214772087,0.0026105969529513565,9.218264471058321e-05,0.0026105969529513565,0.0008808336296568641,0.0026105969529513565,0.012483870214772087,0.012483870214772087,0.003891424949221251,0.0026105969529513565
0.016452295673217668,0.004520928350488465,0.0,0.0,0.004520928350488465,0.002791436810454337,0.008397433238451647,0.004520928350488465,0.02740027904616967,0.002791436810454337,0.002791436810454337,0.02516147241574516,0.008397433238451647,0.02516147241574516,0.02740027904616967,0.007532721657820378,0.004520928350488465,0.002791436810454337,0.002791436810454337,0.004520928350488465,0.008397433238451647,0.008397433238451647,0.002791436810454337,0.018281291060659594,0.002791436810454337,0.0,0.02516147241574516,0.008397433238451647,0.02740027904616967,0.002791436810454337,0.0,0.002791436810454337,0.008397433238451647,0.002791436810454337,0.02740027904616967,0.02740027904616967,0.013639916335998536,0.002791436810454337
0.07643841882162833,0.04293862122258543,0.07265056126206833,0.0968674150160911,0.0,0.0024817618794825066,0.18831936724798767,0.0,0.10459446588492616,0.0024817618794825066,0.0024817618794825066,0.10018342421799595,0.08174331427732559,0.10018342421799595,0.10459446588492616,0.17249825140332484,0.0,0.0024817618794825066,0.0024817618794825066,0.0,0.08174331427732559,0.08174331427732559,0.0024817618794825066,0.095941130634691,0.0024817618794825066,0.0968674150160911,0.10018342421799595,0.08174331427732559,0.10459446588492616,0.0024817618794825066,0.0968674150160911,0.0024817618794825066,0.08174331427732559,0.0024817618794825066,0.10459446588492616,0.10459446588492616,0.09365579570054408,0.0024817618794825066
0.07101248061250731,0.0004468434899627411,0.0520100171968116,0.0693466895957488,0.0004468434899627411,0.0,0.13514223439634077,0.0004468434899627411,0.11779878511334863,0.0,0.0,0.11154803290916711,0.061631104025572855,0.11154803290916711,0.11779878511334863,0.1310770426492977,0.0004468434899627411,0.0,0.0,0.0004468434899627411,0.061631104025572855,0.061631104025572855,0.0,0.0837797231383928,0.0,0.0693466895957488,0.11154803290916711,0.061631104025572855,0.11779878511334863,0.0,0.0693466895957488,0.0,0.061631104025572855,0.0,0.11779878511334863,0.11779878511334863,0.09530758847402016,0.0
0.1629701404209501,0.30058821514311834,0.14163515302364596,0.1908076818362781,0.16434769591116494,0.276968205023414,0.0,0.16434769591116494,0.03174417202601081,0.276968205023414,0.276968205023414,0.029127229064319568,0.09834605317154639,0.029127229064319568,0.03174417202601081,0.07142520514035493,0.16434769591116494,0.276968205023414,0.276968205023414,0.16434769591116494,0.09834605317154639,0.09834605317154639,0.276968205023414,0.10012250552058331,0.276968205023414,0.1908076818362781,0.029127229064319568,0.09834605317154639,0.03174417202601081,0.276968205023414,0.1908076818362781,0.276968205023414,0.09834605317154639,0.276968205023414,0.03174417202601081,0.03174417202601081,0.11555063307799926,0.276968205023414
0.07643841882162833,0.04293862122258543,0.07265056126206833,0.0968674150160911,0.0,0.0024817618794825066,0.18831936724798767,0.0,0.10459446588492616,0.0024817618794825066,0.0024817618794825066,0.10018342421799595,0.08174331427732559,0.10018342421799595,0.10459446588492616,0.17249825140332484,0.0,0.0024817618794825066,0.0024817618794825066,0.0,0.08174331427732559,0.08174331427732559,0.0024817618794825066,0.095941130634691,0.0024817618794825066,0.0968674150160911,0.10018342421799595,0.08174331427732559,0.10459446588492616,0.0024817618794825066,0.0968674150160911,0.0024817618794825066,0.08174331427732559,0.0024817618794825066,0.10459446588492616,0.10459446588492616,0.09365579570054408,0.0024817618794825066
0.037321136981365695,0.018390057904234182,0.1579122515996138,0.16131969488122738,0.018390057904234182,0.03578485537102988,0.03293329017285007,0.018390057904234182,0.0,0.03578485537102988,0.03578485537102988,0.011941233143524577,0.13165887578353716,0.011941233143524577,0.0,0.14245587279631414,0.018390057904234182,0.03578485537102988,0.03578485537102988,0.018390057904234182,0.13165887578353716,0.13165887578353716,0.03578485537102988,0.09178275261677954,0.03578485537102988,0.16131969488122738,0.011941233143524577,0.13165887578353716,0.0,0.03578485537102988,0.16131969488122738,0.03578485537102988,0.13165887578353716,0.03578485537102988,0.0,0.0,0.028194492055606923,0.03578485537102988
