0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.2924812503605781,0.396240625180289,0.04248125036057809,0.0,0.0,0.0,0.0,0.2924812503605781,0.0,0.04248125036057809,0.0,0.04248125036057809,0.04248125036057809,0.0,0.04248125036057809,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.04248125036057809,0.0,0.0,0.04248125036057809,0.2924812503605781,0.2924812503605781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2924812503605781,0.396240625180289,0.04248125036057809,0.0,0.0,0.0,0.0,0.2924812503605781,0.0,0.04248125036057809,0.0,0.04248125036057809,0.04248125036057809,0.0,0.04248125036057809,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.04248125036057809,0.0,0.0,0.04248125036057809,0.2924812503605781,0.2924812503605781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.2924812503605781,0.396240625180289,0.04248125036057809,0.0,0.0,0.0,0.0,0.2924812503605781,0.0,0.04248125036057809,0.0,0.04248125036057809,0.04248125036057809,0.0,0.04248125036057809,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.04248125036057809,0.0,0.0,0.04248125036057809,0.2924812503605781,0.2924812503605781
0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
