0,2,3,4,5,6,7,8,9
0.0,0.00573786203615893,0.013343153395223161,0.04827640018461347,0.02356702473525325,0.0041015820612722576,0.0071681003460068796,0.002037719184254036,0.002047698101777459
0.09680024401171802,0.0,0.01072567649195122,0.21272499138924594,0.04370532886224815,0.00201510028377804,0.025205367005070655,0.006792526461303631,0.006992640453081906
0.007768706091169297,0.00529398666255789,0.0,0.017526582301869,0.02312366956693683,0.002608150837616876,0.006644805486468045,0.00016167817522322846,0.005828857106691433
0.0044265912093605425,0.006935276310755047,0.002127967783434749,0.0,0.0056256380975086865,0.0015640542735567441,0.0072997531594672154,0.021318488803882072,0.0016563097029357737
0.002195522486695706,0.0050315595101186415,0.0007069392380053804,0.008279304956856342,0.0,0.004550188802522895,0.005984230337708981,0.004300317872384058,0.00016478661640289887
0.041934993808148927,0.022365128395138167,0.03700913092669024,0.16990173056811048,0.06576297314143972,0.0,0.0449051769357184,0.007134372493292641,0.014574207391329318
0.004291195482101083,0.0020207762354223697,0.002701517722559612,0.245850528183156,0.008619577328274976,0.02515854345113759,0.0,0.009235179247538229,0.009872602917877355
0.0595564709339423,0.11144629912718616,0.019914237584927073,0.5568794883444799,0.21472761202345148,0.06920314120346711,0.038502668347603214,0.0,0.014922813052132836
0.008164132119730511,0.007763012055470005,0.008066511074920422,0.01517886022994297,0.010243397891061415,0.001889949977042297,0.0037946812172098303,0.009526741936009792,0.0
