1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.050768598323916926,0.00895484636052004,0.0048280543317150044,0.004403739354405918,0.0009965032376846221,0.0064032490016529935,0.0064032490016529935,0.0006305722137155802,0.10669663927059543,0.030225952384737246,0.0089159808330841,0.12165890394223436,0.0004405722066217302,0.018473762051502494,0.020458902885551106,0.0018727353646932135,0.0030383359550127925,0.008694171458236248,0.004740358039779426,0.0015270555010730054,0.012636595482862686,0.0036321969246046045,0.0050216970373596955,0.00036752263452091466,0.008191710873530267,0.0019862626417869794,0.00035688056277720197,0.005931721740058285
0.009449087220045643,0.0,0.006471613781062637,0.0013818106589900685,0.012551588734585761,0.0003466209351727911,0.008796398201225825,0.008796398201225825,0.0014752082862060888,0.030728271004084602,0.000285379275323263,0.01049996378354459,0.1094910351659278,0.0013196206156949842,0.020153716781646618,0.023277615030920025,0.0012254776355042712,0.01596486729662385,0.006467320216638743,0.004045080957484064,0.008784454430712773,0.012570227374050644,0.003266241200658173,0.00113604515527928,0.002742581630258853,0.009974284632323608,0.004422931130071187,0.001032971804083448,0.002017570133480889
0.07594244286080283,0.07992975599342864,0.0,0.03471775463093067,0.020104407604320768,0.016596712874980886,0.06960971653069872,0.06960971653069872,0.017065204884045854,0.15295562400743642,0.07196001543867198,0.030507310706283323,0.19350408607053898,0.030990805004644975,0.0133236841542706,0.010193591705313493,0.02032222421778907,0.02540723331498219,0.0929992380935359,0.040352287413581045,0.011002029851541577,0.009509301967981184,0.04440181403956039,0.038456157451128015,0.0242741421862212,0.07927430324366122,0.003723884286773777,0.003664304371924226,0.014378578635049207
0.011229651861778704,0.024995429349600896,0.02215615551689719,0.0,0.008288685079054794,0.002009859201835949,0.020546113124842696,0.020546113124842696,0.0002684990738872203,0.04491092481561961,0.021459469787604338,0.001891238762778423,0.06350200750694213,0.030020890681343185,0.006002048329134184,0.007311498824434255,0.005325927568324926,0.007816580361012276,0.048367378418254975,0.016840364946723634,0.015596395702665446,0.02056649259472526,0.016941905426959263,0.010062261515757825,0.0033445244147839526,0.0019808153249654555,0.013017642974990994,0.0003425823603839687,0.006866385291809133
0.03641527120781232,0.03838058141751359,0.04865236526372589,0.07609407033062539,0.0,0.01927515327487348,0.03510132844388714,0.03510132844388714,0.008242581531529606,0.09567392478195856,0.033913924345008076,0.06146235893739416,0.09398200062255897,0.024109840087183143,0.0108435842150538,0.01097138167845702,0.01987106524475369,0.017460319381988255,0.08778181367569733,0.06191252395320387,0.03219475605816306,0.02156546064222727,0.08749888204465416,0.04675417583638502,0.02075163279603818,0.07457305879093461,0.03815815900117507,0.009247951388389122,0.018533130433668013
0.020962021282625982,0.02081900543040549,0.010117353069253468,0.018221990144109083,0.014676636081790923,0.0,0.01945791297340571,0.01945791297340571,0.0029529221684072137,0.03183389744199119,0.018749956239544008,0.018938767343957948,0.033586183093406094,0.01720558073819477,0.01693567410519598,0.005031433713972936,0.0027939570746441985,0.014857879878942302,0.02875060977756367,0.017539017440691307,0.015902249817284185,0.010891290469477429,0.01720558073819477,0.015671315912287653,0.001947546302211189,0.022789370492737576,0.015369866236628687,0.00346097570192684,0.024481189627908927
0.030974214706892374,0.06825995791114414,0.007701403160599321,0.006626697445518127,0.004776218136074026,0.0007704103117173564,0.0,0.0,0.0005205087897642319,0.12360534492503876,0.04570768405422977,0.011677085024285605,0.13882237249074614,0.004340847796919261,0.01414595619929434,0.018684028248807785,0.006399680137935073,0.006490019167649723,0.01410755605283614,0.009735557485421377,0.005097696571204125,0.013110899858819608,0.00812487020726366,0.009575743475382759,0.00047805252033001244,0.011076372370581308,0.004525339408789484,0.002716325161360501,0.00895977250018332
0.030974214706892374,0.06825995791114414,0.007701403160599321,0.006626697445518127,0.004776218136074026,0.0007704103117173564,0.0,0.0,0.0005205087897642319,0.12360534492503876,0.04570768405422977,0.011677085024285605,0.13882237249074614,0.004340847796919261,0.01414595619929434,0.018684028248807785,0.006399680137935073,0.006490019167649723,0.01410755605283614,0.009735557485421377,0.005097696571204125,0.013110899858819608,0.00812487020726366,0.009575743475382759,0.00047805252033001244,0.011076372370581308,0.004525339408789484,0.002716325161360501,0.00895977250018332
0.040980233727924496,0.04041936540801541,0.014607642484663718,0.03215085356967504,0.012367587940658934,0.08855556917228777,0.028928851432630368,0.028928851432630368,0.0,0.06253654995669003,0.03639038034902353,0.020706660444486918,0.06578999652564893,0.005941654795225036,0.02641043207358168,0.00630310059842961,0.02571739925785932,0.033351783779368746,0.054446430162765874,0.02116381295449742,0.009639370575076878,0.025218614506080164,0.03005132934877188,0.018904713686967698,0.032727989305426884,0.026808735187829866,0.013184010001517735,0.05237397870835335,0.0453514297510328
0.011841169751898672,0.010201150980370765,0.0034752356647793567,0.0027308077736433074,0.007865581229621306,0.0022898700835754632,0.013481416739039956,0.013481416739039956,0.001513458569164137,0.0,0.05877806667194515,0.008584652834218238,0.00135746906678002,0.0010832318367540988,0.01627383823568936,0.003275917346881485,0.013433237518703567,0.02257802282161922,0.012514273894240504,0.0054838802873014075,0.005937001136703192,0.00048027241166543927,0.003901466281247863,0.0012596979077109669,0.009623005115848578,0.007662214272719357,0.002189359150800406,0.002621338865343978,0.016419378168640374
