Region Code,annual_ntl_sum
IDN,1492015.25
MYS,1265140.125
CHL,859426.75
BOL,618829.125
PER,752354.875
ARG,4906000.0
GB1,-1782.4200439453125
CYP,80518.203125
IND,10297300.0
CH1,10983.3798828125
IS1,182556.3125
LBN,218912.953125
ETH,293527.21875
SDS,71146.3984375
SOM,157720.1875
KEN,282676.5
MWI,72848.0078125
TZA,418303.8125
SYR,350158.1875
SOL,44656.21875
FR1,2.3499999046325684
SUR,76602.6015625
GUY,77974.1875
KOR,1545649.5
PRK,28611.5390625
MAR,1119840.375
SAH,27041.189453125
CRI,142599.328125
NIC,76880.3125
COG,168696.90625
COD,575624.4375
BTN,33004.25
UKR,1293108.625
BLR,204955.71875
NAM,83329.3828125
ZAF,2179634.75
NL1,4309.259765625
OMN,1355707.625
UZB,890333.9375
KA1,8063.43017578125
TJK,179514.921875
LTU,162255.75
BRA,12508204.0
URY,289475.25
MNG,652498.5
CZE,674189.25
DEU,2944994.0
EST,16963.08984375
LVA,145196.421875
SWE,417245.75
FI1,0.0
VNM,1727469.5
KHM,17476.130859375
LUX,63834.19921875
ARE,1453269.5
BEL,1068572.25
GEO,170204.65625
MKD,94511.09375
ALB,87705.046875
AZE,307562.75
KOS,53020.921875
TUR,4613986.5
ESP,4356884.5
LAO,125719.0078125
KGZ,222330.84375
ARM,43271.96875
DN1,0.0
LBY,1673879.25
TUN,516290.15625
ROU,788356.25
HUN,448713.28125
SVK,237783.203125
POL,2650378.5
IRL,362159.1875
GRC,823226.1875
ZMB,609384.625
SLE,17049.759765625
GIN,29996.140625
LBR,43565.73046875
CAF,29820.23046875
SDN,514602.40625
DJI,7259.18994140625
ERI,19089.8203125
AUT,367865.46875
IRQ,7057162.0
ITA,5410062.5
CHE,294762.53125
IRN,9096386.0
LIE,1944.77001953125
CIV,190373.296875
SRB,521828.125
MLI,365021.6875
SEN,66525.6796875
NGA,763615.125
BEN,28223.5703125
AGO,558040.0
HRV,372595.90625
SVN,101683.1171875
QAT,758685.125
SAU,9886702.0
BWA,103337.4296875
ZWE,261311.765625
PAK,1561135.375
BGR,336059.8125
THA,1079327.75
SMR,3392.340087890625
HTI,14948.099609375
DOM,190151.953125
TCD,259649.484375
KWT,952471.0625
SLV,49646.78125
GTM,161221.828125
TLS,4067.449951171875
BRN,35057.6796875
MCO,3010.5
DZA,5054576.0
MOZ,434111.625
SWZ,30760.73046875
BDI,17609.55078125
RWA,21788.58984375
MMR,445630.84375
BGD,311509.65625
AND,7154.91015625
AFG,516798.46875
MNE,50579.078125
BIH,163054.578125
UGA,98984.2734375
CU1,206319.234375
HND,140860.34375
ECU,840549.1875
COL,1345577.5
PRY,534832.125
BRI,1.5199999809265137
PRT,1300365.875
MDA,53952.5703125
TKM,1055247.875
JOR,490257.75
NPL,182911.4375
LSO,15986.7802734375
CMR,73068.1484375
GAB,181939.5
NER,358118.8125
BFA,49617.51953125
TGO,33804.19140625
GHA,264449.40625
GNB,5933.6298828125
US1,2892.93994140625
MEX,5181882.0
BLZ,16373.169921875
PAN,117889.9296875
VEN,4036113.5
PNG,-8020.580078125
EGY,4097927.25
YEM,245453.3125
MRT,335092.3125
GNQ,32113.8203125
GMB,4294.419921875
VAT,
CYN,28108.580078125
CNM,9253.6298828125
KAS,2295.02001953125
SPI,421.2799987792969
BRT,706.9500122070312
AU1,-1.1299999952316284
FJI,5310.18017578125
NZ1,11.279999732971191
MDG,324190.5
PHL,279046.15625
LKA,123644.6875
BHS,25636.66015625
TWN,693525.625
JPN,2664295.75
ISL,0.0
SYC,1481.7900390625
MHL,204.8800048828125
TTO,129889.7265625
GRD,1640.3199462890625
VCT,1012.0900268554688
BRB,8624.8701171875
LCA,5475.14990234375
DMA,914.030029296875
ATG,4543.3798828125
KNA,2448.010009765625
JAM,65765.4375
MUS,17605.900390625
COM,1376.530029296875
STP,2237.4599609375
CPV,5310.60009765625
MLT,26152.94921875
SGP,120906.1875
TON,529.0700073242188
WSM,487.6700134277344
SLB,-1377.3599853515625
TUV,7.380000114440918
MDV,1669.300048828125
NRU,463.25
FSM,414.75
VUT,33040.6015625
PLW,91.83000183105469
BHR,192765.859375
PGA,0.3100000023841858
BJN,
SER,0.009999999776482582
SCR,0.0
